 123,4682284049259810E-6
 54,43531289197140670E-6
-30,92346063781823060E-6
-122,5401338400233730E-6
-209,1852229452470620E-6
-279,2829408811527400E-6
-321,7918347443843460E-6
-327,0918703668884290E-6
-287,8160536815755110E-6
-199,5658320270435130E-6
-61,45484519069970730E-6
 123,5651039064619990E-6
 348,6291890888600730E-6
 603,1535673757773570E-6
 873,2985972193839640E-6
 0,001142683461268236
 0,001393316676915474
 0,001606690910276985
 0,001764977217370921
 0,001852244311494869
 0,001855623476221589
 0,001766339814854216
 0,001580535840013085
 0,001299823812570014
 931,5182473918974890E-6
 488,5188031787396310E-6
-11,16472515935979720E-6
-545,2306982398262110E-6
-0,001088209752886358
-0,001612836003946906
-0,002091588285239412
-0,002498310397715101
-0,002809810719555356
-0,003007339056419643
-0,003077842658398594
-0,003014913880617850
-0,002819358570414943
-0,002499336069542510
-0,002070047500525335
-0,001552977235783117
-974,7213864395828300E-6
-365,4649463265412810E-6
 242,8059558526630330E-6
 818,2501220094163730E-6
 0,001331155142287797
 0,001755831866602432
 0,002072293656747655
 0,002267604137079017
 0,002336794607716383
 0,002283276793534807
 0,002118706859068721
 0,001862290890327876
 0,001539558274020310
 0,001180665335194006
 818,3249026601457670E-6
 485,4859145001610160E-6
 212,9087356547356080E-6
 26,79487987009112260E-6
-53,36686728645639730E-6
-16,58294378160377040E-6
 138,3715450018649730E-6
 402,2991767074251470E-6
 755,6218682158332740E-6
 0,001169151699662463
 0,001605579064890483
 0,002021619261026744
 0,002370713144092398
 0,002606136472395592
 0,002684338792520568
 0,002568308612141496
 0,002230749066480481
 0,001656848600105400
 846,4448924074133630E-6
-184,5929066678800720E-6
-0,001403899667258586
-0,002763154427775705
-0,004199655360212290
-0,005638898380185846
-0,006998065838723031
-0,008190271984260585
-0,009129358461435833
-0,009734989465295742
-0,009937765291754561
-0,009684057268881364
-0,008940267964273319
-0,007696238762411154
-0,005967562022110477
-0,003796605685649357
-0,001252122091860620
 0,001572613328521402
 0,004563107689062549
 0,007588292888890307
 0,010506317558206879
 0,013171229987844219
 0,015440233173112473
 0,017181148407809141
 0,018279697649066645
 0,018646209206973553
 0,018221367165705646
 0,016980662104391465
 0,014937257745215933
 0,012143062552456788
 0,008687883445107871
 0,004696636218085481
 324,6889184148099620E-6
-0,004248485135603816
-0,008827074260046079
-0,013207762998414883
-0,017189216997494199
-0,020581756117452565
-0,023216732447951048
-0,024955133607866109
-0,025694960689005342
-0,025376983387731672
-0,023988549847173073
-0,021565221884337911
-0,018190112943545778
-0,013990920848974421
-0,009134764268135993
-0,003821044601818421
 0,001727342211833539
 0,007274032272634222
 0,012579980043795966
 0,017414482870746439
 0,021565905651904894
 0,024851578632496520
 0,027126379397995275
 0,028289573493875772
 0,028289573493875772
 0,027126379397995275
 0,024851578632496520
 0,021565905651904894
 0,017414482870746439
 0,012579980043795966
 0,007274032272634222
 0,001727342211833539
-0,003821044601818421
-0,009134764268135993
-0,013990920848974421
-0,018190112943545778
-0,021565221884337911
-0,023988549847173073
-0,025376983387731672
-0,025694960689005342
-0,024955133607866109
-0,023216732447951048
-0,020581756117452565
-0,017189216997494199
-0,013207762998414883
-0,008827074260046079
-0,004248485135603816
 324,6889184148099620E-6
 0,004696636218085481
 0,008687883445107871
 0,012143062552456788
 0,014937257745215933
 0,016980662104391465
 0,018221367165705646
 0,018646209206973553
 0,018279697649066645
 0,017181148407809141
 0,015440233173112473
 0,013171229987844219
 0,010506317558206879
 0,007588292888890307
 0,004563107689062549
 0,001572613328521402
-0,001252122091860620
-0,003796605685649357
-0,005967562022110477
-0,007696238762411154
-0,008940267964273319
-0,009684057268881364
-0,009937765291754561
-0,009734989465295742
-0,009129358461435833
-0,008190271984260585
-0,006998065838723031
-0,005638898380185846
-0,004199655360212290
-0,002763154427775705
-0,001403899667258586
-184,5929066678800720E-6
 846,4448924074133630E-6
 0,001656848600105400
 0,002230749066480481
 0,002568308612141496
 0,002684338792520568
 0,002606136472395592
 0,002370713144092398
 0,002021619261026744
 0,001605579064890483
 0,001169151699662463
 755,6218682158332740E-6
 402,2991767074251470E-6
 138,3715450018649730E-6
-16,58294378160377040E-6
-53,36686728645639730E-6
 26,79487987009112260E-6
 212,9087356547356080E-6
 485,4859145001610160E-6
 818,3249026601457670E-6
 0,001180665335194006
 0,001539558274020310
 0,001862290890327876
 0,002118706859068721
 0,002283276793534807
 0,002336794607716383
 0,002267604137079017
 0,002072293656747655
 0,001755831866602432
 0,001331155142287797
 818,2501220094163730E-6
 242,8059558526630330E-6
-365,4649463265412810E-6
-974,7213864395828300E-6
-0,001552977235783117
-0,002070047500525335
-0,002499336069542510
-0,002819358570414943
-0,003014913880617850
-0,003077842658398594
-0,003007339056419643
-0,002809810719555356
-0,002498310397715101
-0,002091588285239412
-0,001612836003946906
-0,001088209752886358
-545,2306982398262110E-6
-11,16472515935979720E-6
 488,5188031787396310E-6
 931,5182473918974890E-6
 0,001299823812570014
 0,001580535840013085
 0,001766339814854216
 0,001855623476221589
 0,001852244311494869
 0,001764977217370921
 0,001606690910276985
 0,001393316676915474
 0,001142683461268236
 873,2985972193839640E-6
 603,1535673757773570E-6
 348,6291890888600730E-6
 123,5651039064619990E-6
-61,45484519069970730E-6
-199,5658320270435130E-6
-287,8160536815755110E-6
-327,0918703668884290E-6
-321,7918347443843460E-6
-279,2829408811527400E-6
-209,1852229452470620E-6
-122,5401338400233730E-6
-30,92346063781823060E-6
 54,43531289197140670E-6
 123,4682284049259810E-6

